Tweets,Sentiment,Word_count,Stop_word_count,Char_count,Punctuation_count,Mention_count,Hashtag_count,Avrg_word_len
tell sum hi,1,13,7,59,1,1,0,3.5384615384615383
run,1,4,0,23,2,1,0,4.75
great wait til tomorrow ether l thursday til monday ready,1,21,5,113,5,1,0,4.380952380952381
hate tease like,0,10,5,56,1,1,0,4.6
song sad,0,6,1,34,1,1,0,4.666666666666667
comment s blow post tip sure love,1,17,6,104,7,2,0,5.0588235294117645
town force day time dailynewspaper wait mention regular mail,1,24,10,136,9,0,0,4.666666666666667
positive child,1,4,1,27,2,1,0,5.75
nice come handy,1,6,1,36,3,1,0,5.0
boy head australia help brest entertain sum kiss miss,0,24,10,117,2,0,0,3.7916666666666665
hopefully rise nerve tomorrow night run money,1,22,14,130,3,1,0,4.909090909090909
ready work,0,4,1,23,0,0,0,4.75
book quit live dead girl quit elizabeth scott want read check library,0,23,8,136,9,1,0,4.913043478260869
k thank try shirt look doodlebug,1,16,8,83,2,1,0,4.1875
wait start yeah journey,1,11,5,70,8,1,0,5.2727272727272725
finally day tomorrow,1,9,5,49,1,0,0,4.444444444444445
poor africa search tula hoofs eat help,1,25,11,137,6,1,0,4.44
red nose,1,10,4,56,4,2,0,4.6
cos useless try good timeline jam pack,1,20,8,106,3,1,0,4.3
assembly ah,1,8,3,37,1,0,0,3.625
quiet,0,3,2,13,0,0,0,3.3333333333333335
feel bit probe morrow,0,8,1,48,2,0,0,5.0
mummy food information speech gross shit hour,1,21,10,110,3,0,0,4.238095238095238
study table morning,0,10,3,63,7,0,0,5.3
learn political terribly bored,0,9,3,66,2,0,0,6.333333333333333
dinah s ready,1,2,0,16,2,0,0,7.0
church tomorrow irish bake house,1,16,6,93,2,0,0,4.8125
stay,1,8,3,62,3,2,1,6.625
john lewis home opening october,1,11,3,63,2,1,0,4.636363636363637
work week hope great birthday love miss,1,20,7,95,8,0,0,3.75
palmar reply,1,5,1,33,2,1,0,5.6
actually hungry food,0,8,4,41,0,0,0,4.125
awake okay ready grm trainer le sigh work hope day fast,0,24,8,115,4,0,0,3.7916666666666665
felicity lip felicity know,1,17,8,111,8,1,0,5.411764705882353
wonderful saturday expect,1,10,6,62,2,0,0,5.2
miss light campfire friend,0,7,3,47,0,0,0,5.714285714285714
thank follow think spread word,1,10,4,66,4,1,0,5.6
note self english essay pay attention class,1,12,4,67,4,0,0,4.583333333333333
dog run stair fall,0,19,12,80,2,0,0,3.210526315789474
sun rain,0,7,3,36,2,1,0,4.142857142857143
know donna great,1,7,2,43,2,1,0,5.142857142857143
hata big bunch idiot yell music hata ridiculous big talk growl,1,26,12,136,6,0,0,4.1923076923076925
delicious d today,1,7,2,52,3,1,0,6.285714285714286
hello lisa like,1,7,3,40,1,1,0,4.714285714285714
inspiration matter people thank england,1,18,9,110,4,1,0,5.055555555555555
olga eh mo year,1,7,1,44,2,1,0,5.285714285714286
busy follow spin miss punjab s brief outing match skin hope vs wife willing,1,25,4,133,7,0,1,4.32
people strange stranger strange face come rain,1,15,6,94,8,0,0,5.266666666666667
goodnight mo nice talking w,1,7,0,44,4,1,0,5.285714285714286
m okay sweet thinking boy vacation couple week thisneyland leland monterey,1,20,6,137,12,1,0,5.85
yes fun ma text rite ah love smile,1,18,4,87,4,1,0,3.8333333333333335
red black jacket,1,10,5,69,14,1,0,5.9
test week,0,6,3,26,0,0,0,3.3333333333333335
teach work solid miss great festival thing want resurgance weekend,0,21,8,130,5,1,0,5.190476190476191
naval sterling th set tiebreak wait match later,1,14,5,81,6,0,0,4.785714285714286
want want sick later plus enjoy tomorrow,1,24,8,130,10,1,0,4.375
hata realize friend look cut head step,1,21,8,119,7,1,0,4.666666666666667
day vacation sad,0,6,2,29,1,0,0,3.8333333333333335
mid term leave mid term final,0,11,2,57,3,0,0,4.181818181818182
believe let soon long,0,8,2,47,1,0,0,4.875
mind look bad look pretty x,1,21,9,98,3,1,0,3.619047619047619
bad day,0,2,0,8,0,0,0,3.0
throw fun,0,5,2,26,2,0,0,4.2
sorry love hard place recently lawton s commission,0,15,8,85,4,0,0,4.666666666666667
pack shop,0,3,1,17,1,0,0,4.666666666666667
pass mathematic wooooohoooooooooo flow come,1,9,1,75,7,0,0,7.333333333333333
twitter desert,0,4,2,27,0,0,0,5.75
monday realize drive school morning stain new femora,0,22,12,103,2,0,0,3.6818181818181817
school mr want friday soon bad great time miss,0,19,8,91,3,0,0,3.736842105263158
feel dumb,0,7,4,39,1,1,0,4.428571428571429
san traffic light hate,0,6,0,38,1,0,0,5.333333333333333
roll linwood boy,1,6,3,40,3,0,0,5.666666666666667
episode brother annoying shout watch later,0,22,7,114,3,1,0,4.181818181818182
buy cockroach kaska,1,10,3,54,1,0,0,4.3
thank lead rock trip,1,8,3,58,6,1,0,6.25
write like year old totally new quit thing quit,1,15,4,88,6,1,0,4.866666666666666
nice cool evening sleep leg foot pain note twitterpeep,1,20,5,114,11,0,0,4.65
week,0,6,3,29,2,0,0,3.8333333333333335
watch sunshine clean final touch tomorrow s presentation thinking need sleep soon,1,20,4,134,5,0,1,5.7
thank,1,3,0,20,3,1,0,5.666666666666667
neeeeeeeeeeeeeeeeeeeeneeeeeeeeeeeneeeeeeeeee,0,2,0,58,5,1,0,28.0
page leave book pgs long wish luck,1,17,4,86,7,1,0,4.0588235294117645
awake terrible dream,0,6,2,33,0,0,0,4.5
skype phone available u s,0,10,5,56,2,1,0,4.6
cool d check pick org look sad think short,0,25,12,124,4,1,0,3.96
gutta work drawing funny,1,7,2,34,1,0,0,3.857142857142857
okay okay,0,9,3,54,3,0,0,5.0
yes tuesday work work day catch ride w dad soon,1,28,15,131,8,1,0,3.6785714285714284
think crazy friend hard work surprise party,1,15,7,91,0,0,0,5.066666666666666
finally finish homework,1,5,2,33,0,0,0,5.6
listen adam wonderful note club thank come blast tomorrow,1,27,15,138,8,0,0,4.111111111111111
know tonight currently bored,0,14,10,61,1,0,0,3.357142857142857
walk central park today meet friend foot cover blister,0,18,9,99,5,0,0,4.5
wish tell movie c small screen,0,22,8,108,8,0,0,3.909090909090909
yeah know love work hate away family care,1,24,9,107,6,1,0,3.4583333333333335
grm today oh end practice screw voice practice long,0,23,10,114,2,0,0,3.9565217391304346
vatican s process contra templarios trial temple,0,17,9,104,2,0,0,5.0588235294117645
damn damn damn sunday sunday oval,0,8,2,43,1,0,0,4.375
roll bed fuck beach today,1,9,3,53,6,0,0,4.888888888888889
good point sing tough choose nice problem thank feedback,1,23,10,129,11,1,0,4.608695652173913
s buy bag,1,5,2,27,1,0,0,4.4
nonsense quit alternative medicine quit work stop alternative quit medicine quit,1,17,6,135,12,1,0,6.9411764705882355
listen audiobook help half asleep good night sweet tomorrow,1,15,4,97,5,1,0,5.466666666666667
good,1,2,0,11,0,0,0,4.5
read sweet understand d awake minute soon read concentrate,1,25,12,135,9,1,0,4.4
radio find fast food high level saturate fat tell,0,25,14,126,2,0,0,4.04
yes awake feel miserable hate sick,0,19,6,98,6,1,0,4.157894736842105
yeah totally cry home,0,10,4,55,3,0,0,4.4
brandy s big day loose tooth couple rough day ahead infected poor lad,0,22,7,133,8,0,0,5.045454545454546
new friend today,0,7,1,36,1,0,0,4.142857142857143
damn thing,0,8,4,40,0,0,0,4.0
perumpamaan sing,1,7,0,68,2,1,0,8.714285714285714
true annoying thisplaye,0,13,7,77,2,1,0,4.923076923076923
min hour,0,10,4,59,4,1,0,4.9
pass picture ex camera delete good blackmailed photo ugh fun whatnot,0,26,11,115,0,0,0,3.423076923076923
admit catch favourite necklace kitchen cupboard self snap chain,0,12,2,91,3,0,0,6.5
work saturday,0,4,2,22,0,0,0,4.5
fan love smell coronet oil soon pretty golden brown,1,17,6,90,2,0,0,4.235294117647059
jealous parade,0,8,5,41,0,0,0,4.125
p s flyyyy away holiday tomorrow sunshine come babe,1,13,3,73,4,0,0,4.615384615384615
great hair bank day wait tell outside,0,16,4,73,3,0,0,3.5625
lucky tokyo,0,9,3,48,3,1,0,4.333333333333333
find want cry s budget,0,12,6,68,3,0,0,4.666666666666667
find perfect desktop background david archie s face,1,11,2,74,11,0,0,5.7272727272727275
late vote pick c,1,10,2,44,2,1,0,3.3
know watch time tonight love lot,1,18,4,108,8,1,0,4.944444444444445
,1,5,3,30,3,1,0,5.0
lesson learn repeat,1,7,1,52,6,1,0,6.285714285714286
direction late come morning spend night tonight,1,23,11,123,6,1,0,4.3478260869565215
everytime fall asleep wet hair like resurrect wake,0,16,7,86,1,0,0,4.375
trust stranger,1,10,3,69,4,1,0,5.9
start learn,0,3,0,28,3,0,0,8.333333333333334
feel bad angry,0,12,7,59,1,1,0,3.9166666666666665
summer school blow fun today,0,6,1,34,1,0,0,4.666666666666667
wonderful treat mummy mummer,1,10,4,67,1,1,0,5.7
box check surprising,1,6,1,32,2,0,0,4.333333333333333
p love ny wage,1,8,0,41,2,1,0,4.0
definitely color look pretty right,1,15,6,93,2,1,0,5.2
fun,1,4,0,28,4,1,0,6.0
fat natural peanut butter bother eat lick box mamma,0,20,7,114,5,0,0,4.7
sorry follow hate,0,11,4,49,2,1,0,3.4545454545454546
airport today day,0,14,7,72,3,0,0,4.0
tuesday night hot judge brown big arc sydney,0,21,9,125,8,0,0,4.9523809523809526
feel today thinkbit stay bed day,0,11,3,58,3,0,0,4.2727272727272725
milestone good luck look forward,1,19,7,112,6,1,0,4.894736842105263
trackball break new tomorrow,0,12,7,70,0,0,0,4.833333333333333
exam blow add depreciation need coffee,0,13,3,66,3,0,0,4.076923076923077
think stay week,0,9,4,49,2,1,0,4.444444444444445
laugh sad rush month damn want believe,0,22,7,122,7,1,0,4.545454545454546
ugh literally night sick pretty sure dehydrate hour sleep,0,20,7,101,3,0,0,4.05
neighbour dead,0,5,2,28,1,0,0,4.6
good day,0,6,2,26,1,0,0,3.3333333333333335
jordan officially road beach stick sick birthday b day cake home,0,25,12,134,4,0,0,4.36
thank shoutout paul enjoy follow,1,9,2,71,5,1,0,6.888888888888889
pleeeease review story soon hate,0,9,3,55,2,0,0,5.111111111111111
read smoking night paranoia walk cheer,0,20,8,134,10,0,0,5.65
s search pp great tool improve speed,1,15,5,86,3,1,0,4.666666666666667
walk house lady gage s d,1,16,4,75,7,0,0,3.6875
decide stop develop agent quit webparking style quit week development,0,23,11,144,5,0,0,5.260869565217392
wink right want talk,0,12,8,53,0,0,0,3.4166666666666665
love,1,7,4,36,1,1,0,4.142857142857143
bad wedding summer soon fat,0,8,1,40,3,0,0,4.0
think fix wash pool water,0,15,6,71,1,0,0,3.7333333333333334
que resolve home thank god,1,10,1,63,1,0,0,5.3
sick voice totally office bc ton file desk,0,22,8,101,4,0,0,3.590909090909091
donna ton work week feel like job,1,20,10,98,3,0,0,3.85
cool,1,7,1,40,3,1,0,4.714285714285714
saturday bet want daily pick mmm movie cold dark,1,19,4,116,12,0,0,5.0
like dad fire mon s skin good thing bc outside,1,20,3,102,7,1,0,4.1
fuck eyeliner day,0,8,3,50,1,0,0,5.25
blood draw,0,3,0,19,0,0,0,5.333333333333333
register,0,12,7,59,4,1,0,3.9166666666666665
oh sad aim mac,0,11,3,44,2,0,0,3.0
wish maybe send tell line,0,13,6,76,2,1,0,4.846153846153846
tired play die hot,0,6,1,42,4,0,0,6.0
tomorrow _ _ _ s exam goodluck think havana,1,11,3,63,6,0,0,4.7272727272727275
love jersey s kiss,1,4,0,26,1,0,0,5.5
thing know change function photo come flurry,0,20,9,114,5,1,0,4.7
wish dentist appointment,0,14,5,71,1,1,0,4.071428571428571
thank,1,2,0,19,1,1,0,8.5
miss plus gossip tell maybe ill c sunday,0,16,4,74,2,1,0,3.625
know tribute,0,9,5,45,3,1,0,4.0
poet way,1,9,6,47,2,1,0,4.222222222222222
surprised cry week bad,0,11,4,56,2,0,0,4.090909090909091
know think right soon hear like train hell rite girl,1,28,13,136,4,1,0,3.857142857142857
worship bounce amazing proud chinese pair huge victory long time come,1,25,8,135,12,0,0,4.32
killer whale scene happy foot,0,9,2,47,2,0,0,4.222222222222222
love day weekend ah hanging wife friend tomorrow,1,8,0,64,9,0,0,7.0
love clarify beautiful woman great,1,11,1,72,3,1,0,5.545454545454546
happy birthday case,1,10,5,51,0,0,0,4.1
wake nap late ah let day roll,0,13,5,73,9,0,0,4.538461538461538
hope okay ad big hug help bet feel happy,0,20,7,107,6,1,0,4.35
unfortunately opposite end london boy need organize,0,14,2,101,3,1,0,6.214285714285714
leftover chinese cheese bread mummy lunch,1,9,2,54,0,0,0,5.0
shit lighten master sex tape,0,11,4,61,2,0,0,4.545454545454546
org nasty blister toe,0,9,5,37,0,0,0,3.111111111111111
shooting careful louisa,0,5,1,42,7,1,0,7.4
hammond word x,1,4,0,41,2,1,0,9.25
sit night watch hill love,1,11,5,56,0,0,0,4.090909090909091
donna eat mexican food course,1,11,5,59,3,0,0,4.363636363636363
wake friend play football game soccer early,0,16,7,83,4,0,0,4.125
quit quit use interesting,1,7,4,66,5,1,0,8.428571428571429
draw direct message ink,1,10,5,60,1,1,0,5.0
wish m come m,0,5,1,31,4,0,0,5.2
awesome,1,3,0,30,4,1,0,9.0
read s gun want brownish bad influence,0,20,6,100,6,1,0,4.0
love congress,0,13,6,70,5,1,0,4.384615384615385
bored study idea study,0,18,11,90,4,0,0,4.0
tom random thought heart mr face,1,10,1,57,6,0,0,4.7
time return home fly tomorrow goodnight la,1,11,3,66,2,0,0,5.0
,1,7,2,39,3,1,0,4.571428571428571
tough week,0,2,0,12,1,0,0,5.0
weird reason fish,1,9,5,49,1,0,0,4.444444444444445
sunburned,0,4,2,22,1,0,0,4.5
sad season final big big theory tomorrow,0,9,2,46,0,0,0,4.111111111111111
newquay new phone software tomorrow d,0,14,6,72,4,0,0,4.142857142857143
rocket bar drill favorite actor jealous,0,15,4,89,6,1,0,4.8
know poor little leg fun,1,10,1,53,6,1,0,4.3
fall bed rude awakening,0,11,5,53,2,0,0,3.6363636363636362
spread admit money,0,12,6,63,3,0,1,4.25
wait watch pussycatdoll tomorrow,1,6,1,46,4,0,0,6.666666666666667
read find old new tip video,1,17,5,127,11,1,0,6.294117647058823
poor right job write quit sorry quit th stick,1,18,6,94,9,1,0,4.222222222222222
quit earth wit sea bird wit beak way donna baby leave quit clean jagged edge,1,28,5,148,18,0,0,4.285714285714286
lollipop rainbow,1,5,1,35,3,0,0,6.0
ga busy time sweet good day,0,14,7,66,9,0,0,3.7142857142857144
hungry watch food parathise s sandwich es gahhhh want,1,12,0,77,4,0,0,5.416666666666667
die road actually want drum teach,1,14,6,88,4,2,0,5.214285714285714
good long time hear,1,8,1,53,3,1,0,5.625
drop mobile charge datum data pack,0,27,14,127,5,1,0,3.7037037037037037
congress good final series soak fun play hard stay strong,1,18,5,109,11,1,0,5.0
femme start work soon,0,5,1,39,2,0,0,6.8
sign,1,6,3,29,0,0,0,3.8333333333333335
frame pp store pass,0,8,3,63,5,0,0,6.75
jones scene,1,5,2,28,1,0,0,4.6
possible shaded train station hour train,0,16,6,87,1,0,0,4.4375
point use incompatibility reason,1,19,10,98,3,1,0,4.157894736842105
home,1,5,3,26,1,1,0,4.2
love bring scream want lobster anymore,0,19,11,98,4,1,0,4.157894736842105
good,1,4,1,26,2,1,0,5.5
home,1,3,1,15,1,0,0,4.0
aide win,1,5,0,25,0,0,0,3.8
,1,1,0,13,1,1,0,12.0
lucky welcome,1,5,2,39,1,1,0,6.8
midnight soul version video smooth bit watch partner,1,25,14,133,5,1,0,4.32
estime hear awesome,0,10,2,55,4,1,0,4.5
finish d pull russian fish,1,19,9,102,1,0,0,4.368421052631579
cut cheer frog com smj,1,9,4,69,11,1,0,6.555555555555555
load stuff need arm seriously,0,13,3,79,8,1,0,5.076923076923077
settle house sum dad packing cleaning cooking cook s leave,1,17,7,123,15,0,0,6.176470588235294
glad help tuesday probably sight wednesday like schedule day,1,22,8,130,7,1,0,4.909090909090909
jose face malo,1,8,3,36,2,0,0,3.5
nice photographer quick quick,1,9,2,59,5,1,0,5.555555555555555
,1,3,1,23,2,1,0,6.666666666666667
bad mean pay great money,1,16,7,84,2,0,0,4.25
think breakfast good night tom xxx,1,14,3,90,5,1,0,5.428571428571429
worry fine usual,1,10,5,53,3,1,0,4.3
hey want,0,6,2,38,4,1,0,5.333333333333333
okay surely di tut tough,0,11,3,51,6,0,0,3.6363636363636362
hey,1,5,2,34,3,1,0,5.8
yes bored easily read twilight second time,1,14,4,78,4,0,0,4.571428571428571
sing expensive phone,0,12,5,76,4,1,0,5.333333333333333
tired study week leave pump asp tomorrow night ending sad,1,19,7,97,4,0,0,4.105263157894737
week feeling like poor,0,15,6,76,1,0,0,4.066666666666666
beautiful outside bad degree order takeouttaxi finefoodu com,0,19,7,119,4,0,0,5.157894736842105
sadness reach biscuit box,0,9,4,53,2,0,0,4.888888888888889
poor ah good new loot night,1,12,1,64,4,1,0,4.333333333333333
point peter mission want cheat,1,17,5,92,6,1,0,4.411764705882353
thank bottle gun enjoy quit time quit kiss,1,13,5,93,8,2,0,6.153846153846154
mmm break sum good excuse upgrade,0,16,4,79,5,0,0,3.9375
wish hide,0,6,4,34,1,0,0,4.666666666666667
comment morning apparently modification law glad like,1,17,6,103,6,1,0,5.0588235294117645
allow listen music playing draught,1,15,8,93,4,1,0,5.2
center today oh love place,1,11,3,55,2,0,0,4.0
ankle kill step dangerous,0,9,5,50,1,0,0,4.555555555555555
good news thing week busy,1,21,11,99,6,1,0,3.7142857142857144
raw meal order mind send mobile phone month,0,28,17,135,3,1,0,3.8214285714285716
straight friend plan southern california trip day kiss,1,22,4,140,11,1,0,5.363636363636363
salary weather pure bullshit,0,6,0,48,2,1,0,7.0
hang sundry try oversleeping chocolate love,1,15,9,89,3,0,0,4.933333333333334
hi sarah check site cool hope hear,1,15,6,85,6,0,0,4.666666666666667
p m sunday night weekend quickly come close maybe time hit object book shower note,0,28,13,134,6,0,0,3.7857142857142856
terrible expect earthquake europe certainly bad,0,15,3,102,6,1,0,5.8
check big sticky rat trap mouse baby dog,0,17,6,90,2,0,1,4.294117647058823
tonight funny halfway laugh real loud,1,17,9,86,2,1,0,4.0588235294117645
people suppurative kind ff people talk nice,1,22,8,138,7,3,1,5.2272727272727275
wonder y respond text message cut know text phone break maybe work,1,29,9,137,5,0,0,3.7241379310344827
sorry doesn sweet p terrible case fly moment blood,0,23,14,105,1,0,0,3.5652173913043477
train stop station home way,0,15,7,87,3,0,0,4.6
addict hut tell,1,9,4,47,3,1,0,4.222222222222222
busy work wish time,0,11,6,44,1,0,0,3.0
hey tawiah blow bamalovesoul com follow,1,16,8,87,2,1,0,4.375
think kill people lately paymaster,1,13,6,82,10,0,0,5.3076923076923075
jones brothers new album amazing thing study english,0,18,7,99,2,0,0,4.5
hello nyquil goodnight,1,3,0,24,1,0,0,7.0
live woonsocket refuse raise son,0,20,10,109,4,1,0,4.45
s lazy girl,1,5,1,30,5,1,0,5.0
oh huge miss,0,6,1,39,3,1,0,5.333333333333333
want break guess brodcaste sweden,0,19,9,87,2,0,0,3.5789473684210527
wish come visit,0,8,1,48,2,1,0,5.0
body want listen head,0,11,5,59,1,0,0,4.363636363636363
woman finally long night tea toast come,1,14,4,72,5,0,0,4.142857142857143
seriously let video fully load happy hell freeze etc,0,17,7,88,2,0,0,4.176470588235294
volunteer rate people cry select volunteer,1,18,11,112,2,1,0,5.222222222222222
tt tt late sorry,0,8,2,47,12,1,0,4.75
hata problem think frederick cut,1,17,11,88,3,1,0,4.176470588235294
awesome thank share,1,5,1,41,5,1,0,7.0
idea revise physics,0,11,8,52,1,0,0,3.727272727272727
like come school early,0,14,6,58,3,0,0,3.142857142857143
sock stink,0,3,0,15,0,0,0,4.0
wait boyfriend come visit,1,8,4,43,0,0,0,4.375
listen actually band d,1,14,5,73,6,1,0,4.214285714285714
like haircut unfortunately think right kind hair,0,19,5,102,4,1,0,4.315789473684211
catch fire work,0,8,3,40,1,0,0,3.875
good luck tonight,1,4,0,36,1,1,0,7.75
finally round book flight home bye bye,0,10,2,60,2,0,0,5.0
hata yeah miss d listen music,1,18,4,94,11,1,0,4.222222222222222
ah jealous wish live malice surge dark,0,18,9,93,5,1,0,4.166666666666667
sad russie date,0,8,2,52,4,1,0,5.25
watch quit house funny change quit house funny funny change goooood sad angina amazing bed,1,22,8,148,8,0,0,5.7272727272727275
