Tweets,Sentiment,Word_count,Stop_word_count,Char_count,Punctuation_count,Mention_count,Hashtag_count,Avrg_word_len
its still so sunny lavly but im inside cos im lobstery even my forehead eh kyloooo,0,17,5,93,9,1,0,4.470588235294118
why is it that i feel everyone is ignoringmad me,0,10,7,52,3,0,0,4.2
iluvblackwomen well im sure take a tweet break maybe i need to be reading a book instead of getting my tweet on,1,23,7,123,5,1,0,4.3478260869565215
empressk i canquott stand you maybe i should try it again ok im sorry for what i just said ha,1,20,5,109,15,1,0,4.45
peterjthomas great when is she also is she going to refer to you as a consultant,1,17,9,101,7,1,0,4.823529411764706
time to spin a few tunes,1,6,3,26,0,0,0,3.1666666666666665
,1,18,4,112,9,0,0,5.222222222222222
teffysnedgehead theyre jealous of his hip dents,0,7,2,51,3,1,0,6.285714285714286
had some blow up in my face today my mistake killed the wrong breaker connected on the boom big gone,0,24,7,133,6,0,0,4.541666666666667
smilemon i got in maths and am going to get booted out of my maths set,0,17,8,79,3,1,0,3.6470588235294117
misskeribaby i missed u in ugh and got rained on,0,11,4,64,8,1,0,4.818181818181818
spent the day looking at in nikko exhausted but templefatigue has not yet kicked in heading to kyoto tomorrow,1,21,9,122,3,0,0,4.809523809523809
pizza mountain dew at midnight w chelsea haha picking up jake tom morning at then w him all day,1,21,6,109,7,0,0,4.190476190476191
is shopping in the rain months together wiv the boyfriend very happy,1,13,5,73,1,0,0,4.615384615384615
quotso you want to name a radio station jack like a person and you think people will pay to use the namequot twistory finally got one,1,26,9,145,11,0,1,4.576923076923077
me sitting in epic traffic this morning before forth bridge httptrimpicb after bridge httptrimpicp,0,15,5,116,13,0,0,6.733333333333333
nickasaur your cute xoxo my favorite song from youu lt we go good together like coffee cream,1,19,6,144,9,1,0,6.578947368421052
madonnacalling my fav cd,1,4,1,26,1,1,0,5.5
has been up over hours is no where near home,0,12,7,57,5,0,0,3.75
time to get some sleep its been a long day year old told me today that he doesnt like me anymore still wanted a night night song,0,28,11,138,5,0,0,3.857142857142857
wwwpasspackcom,1,17,0,93,62,0,0,4.470588235294118
i cant use my,0,5,2,18,1,0,0,2.6
serajaine its not like that at all i obviously care i said sorry a million times and again im sorry,0,21,7,110,5,1,0,4.238095238095238
in summer school not in a good mood right now,0,10,3,47,1,0,0,3.7
hairaddict they are time consuming i now i tried to do a pic tutorial and i was exhausted i gave up,0,21,7,106,4,1,0,4.0476190476190474
anyone wanna buy me stuff online ill pay you in,1,11,4,63,2,0,0,4.7272727272727275
ugh updating my profy,1,4,1,25,3,0,0,5.25
rcpmelissa dont you love daysnights like that,1,7,2,48,2,1,0,5.857142857142857
checking on twitter for ne updates,1,7,2,38,1,0,0,4.285714285714286
dhlawrencexvii thank you,1,3,1,26,1,1,0,7.666666666666667
tomorrows my last day of vacation,0,6,3,35,1,0,0,4.833333333333333
msnunez love you alreadyon my list lol and i told you i got you,1,14,0,67,2,1,0,3.7142857142857144
ugh making me help clean up after major house party last night no fun ps whats the for great anger,0,21,6,114,6,0,0,4.428571428571429
theflygirl you are crazy for that one,1,7,4,42,4,1,0,5.0
baleofkm thanks man the guy is definitely paying for everything he wasnt a dick at all so i cant h but ill still regul,1,24,7,134,10,1,0,4.458333333333333
i must write a post,0,5,3,20,0,0,0,3.0
days til miami week til my but now its time for work,1,13,5,66,4,0,0,3.923076923076923
karlrove as chris wallace says rove is republican how do you feel about that,1,16,4,88,5,1,0,4.5
i can pass i have to if i want that blackberry its not i should start getting gah,0,20,12,99,5,0,0,3.95
ok now i have for nite fast and the furious hope is great after being sold out for the weekend,1,21,11,112,11,0,0,4.333333333333333
lrkane im so jealous im in a bridal party tomorrow and am dreading it,0,14,6,76,6,1,0,4.428571428571429
i checked my ipod swine flu application and where i live in florida there are still be safe everyone,0,21,9,110,2,0,0,4.238095238095238
skipped the pictures on my way there its gonna suck without my phone,0,13,6,72,3,0,0,4.538461538461538
eveesantino oh right i do for some reason like he seems to be able to keep a good relationship from a young love haha,1,25,13,128,4,1,0,4.12
ddlovato i use to think u were diff then the other celebs n i thought u cared bout helpin fans but i dont think so now,0,27,10,135,5,1,0,3.962962962962963
yes eric just finished his new satb song quotthe moon is hiding in her hairquot i cant wait to sing it,1,22,6,127,15,0,0,4.7727272727272725
now were gonna watch bride wars i like this whole forced gig although the drugs are making me sleepy again,1,21,5,122,4,0,0,4.809523809523809
jeromegotangco is an in this case sad,0,9,4,62,2,1,0,5.888888888888889
dinymite i know im not made for sleeping in,0,9,4,47,3,1,0,4.222222222222222
hailz i cant go to as much as i want to coz the nd sway sway show is on then and people want me to go to thatthis is hard,0,31,19,136,2,1,0,3.3870967741935485
,1,10,1,65,7,0,0,5.5
dreamingstar i came in a couple of episodes in the first season i was really young and my dad didnt want me watch itbut i did,1,27,12,136,5,1,0,4.037037037037037
guessing i should get up now,0,6,4,29,0,0,0,3.8333333333333335
ive been awake since with only an hour and a half of sleep fun night but i am tired,0,20,10,92,4,0,0,3.6
haine has a fever tonight f c doctor office said to gave her a dose of and will see if it goes down in an hour,0,27,14,140,6,0,0,4.185185185185185
cant wait for to come out,1,8,3,34,0,0,0,3.25
jimmy,1,2,0,12,0,0,0,5.0
tiaralaniece im on twitter dont leave me baby lol,0,9,2,57,7,1,0,5.333333333333333
aussiejoanne i be rockin them beats,1,6,0,39,3,1,0,5.5
id rather be in the bahamas,0,6,0,31,2,0,0,4.0
just got done have write a paper now,0,10,5,47,1,0,0,3.7
off for the to sit by the dock of the bay ttyl,1,13,8,55,0,0,0,3.230769230769231
phone is being dumb,0,4,2,24,4,0,0,5.0
elegantcoder start using live and mozycom,1,7,2,49,2,1,0,6.0
im eating if u know whats that lols,1,9,0,49,4,0,0,4.444444444444445
just had spaghetti on toast it was good as oh yer and mum was watching minutes and they have twitter rofl,1,22,11,118,9,0,0,4.363636363636363
im going to keep this updated as of today fun timesss,1,11,5,57,3,0,0,4.181818181818182
tiffanyblews danggg i can buy almost the whole store,0,9,4,55,2,1,0,5.111111111111111
rolling out of bed,0,4,2,19,0,0,0,3.75
just got home and counting the days till friday,1,9,3,48,0,0,0,4.333333333333333
well im bout to go lay it down not feeling to well leave a message or aim me quothoneydiipbooquot goodnite,0,21,10,119,11,0,0,4.666666666666667
i been put on a budget so i cant go to the mall and i just got paid today rebelr,0,20,10,87,2,1,0,3.15
chinks,1,1,0,12,1,1,0,11.0
msmarisy its impossible to get more beautiful than u already r sweetielets just call it maintenance,1,16,8,107,6,1,0,5.625
i am shocked about the quotair francequot,0,8,3,58,4,0,0,6.25
ive got no one to go shopping tomorrow with how sad,0,11,6,55,1,0,0,3.8181818181818183
youre a jerk he knows,1,7,2,32,8,0,0,3.5714285714285716
atyachin your new random tweets are even better than before,1,10,4,61,1,1,0,5.1
at work i wish i was at home or cleanin or maybe both new pics on myspace,1,18,7,88,6,0,0,3.888888888888889
stonecld so wanted me to get in touch with you to let you knowlet me know so i can let them now,1,22,13,104,7,1,0,3.727272727272727
i wanna go to a dover race maybe next year,1,10,4,44,1,0,0,3.4
buyselldomains im anxious to try upgrade myself but i have too many tabs open right now with work so will need to wait,0,23,11,121,2,1,0,4.260869565217392
onyaddymode give me some free and lets pretend we in high school again in ms maxons english class papers lol,1,23,8,130,2,1,0,4.6521739130434785
still nothing from citi made formal complaint fully expect to have to take it to financial ombudsman,0,17,8,105,4,0,0,5.176470588235294
raideraid tomorrow sure they were still screwing the doors back on at lunch time i get it back at tonite,1,22,10,115,4,1,0,4.136363636363637
royaltrapqueen ill be in atl next sunday for core ill holla then,1,12,5,70,5,1,0,4.833333333333333
bye guys im off to da train station too bad i aint gt no black berry lol,0,17,5,73,0,0,0,3.2941176470588234
i can hear the gay neighbours partying and really wished i was going to a dance party tonight sad panda for being responsible,0,23,11,126,0,0,0,4.478260869565218
panera with andrea then collecting things for our yard sale tomorrowwho knows what else,1,14,4,93,5,0,0,5.642857142857143
chelseaaaaaa facup,1,2,0,22,3,0,1,10.0
omg this works hello hello,1,5,1,30,3,0,0,5.0
realised something last night good it is to me,1,9,5,49,2,0,0,4.444444444444445
valerie aw no thats ok ill get drunk and watch them then out of will be fabulous,0,19,8,94,5,1,0,3.9473684210526314
tommcfly i know how you when you get ill all the timei do to and im on stage tonight and tomorow you keep me going though xxxxxx,0,28,17,138,5,1,0,3.9285714285714284
deveshm just had a look missed out by a couple of hours im sorry ill let you know next time,1,21,9,101,8,1,0,3.8095238095238093
emmapinckney this work is hard,0,5,2,32,1,1,0,5.4
vivalacaro thanks cant wait for the good read,1,8,2,50,4,1,0,5.25
and my new shop is beautifully huge makes zen so much easier,1,12,4,71,9,0,0,4.833333333333333
arnteriksen a project up for launch in just a few days if all goes well quite excited you,1,18,8,94,4,1,0,4.222222222222222
dayumshefiine hahah dude lets when is it,1,7,1,44,3,1,0,5.285714285714286
going to bed now to snuggle with kids and get warm,1,11,6,52,1,0,0,3.727272727272727
tobysturgill omg dude youre ok right youre still tweeting,1,9,1,66,7,1,0,6.222222222222222
alexalltimelow im sick keep me company tweet all day so i have something to do,0,15,7,82,3,1,0,4.466666666666667
sarahsaner hi sarah were always passing each other by,1,9,3,65,5,1,0,6.222222222222222
tamiras congratiulation dont play too much enjoy ur rl,1,9,1,60,5,1,0,5.666666666666667
marleisse i wish i could do too,0,9,3,48,1,1,0,4.333333333333333
paulaabdul wow have fun love to dance wish i was even a quarter as good as u are xxxx,1,19,7,89,3,1,0,3.6842105263157894
sad and bummed,0,3,1,15,0,0,0,4.0
roseydough im not you just using you as the hottest prom date,1,13,5,75,6,1,0,4.769230769230769
oh nvm theyre showing new moon for real after the break,0,11,3,59,3,0,0,4.363636363636363
wants to make pancakes,0,4,2,23,0,0,0,4.75
raptorsforum sigh you know i am,0,6,1,39,7,1,0,5.5
jmatuk i should stop smoking but im not a un abrazo que pronto,1,18,4,95,5,1,0,4.277777777777778
westonmyers wait hold onthat was how much had downloaded i was looking the ie download box that i havent seen in like two years,0,24,10,138,9,1,0,4.708333333333333
kgthegoddess yep yep,1,3,0,22,1,1,0,6.333333333333333
graduating getting ready with olivia,1,6,1,45,1,0,0,6.5
couver of course you should update more often,1,8,5,53,2,1,0,5.25
abbynutz shut up poo facei miss my sidekick,0,8,2,50,6,1,0,5.25
last day of easter break,0,5,1,25,0,0,0,4.0
ryanseacrest friday is hours away in my place ha but then its gonna end sooner too,0,17,5,89,4,1,0,4.235294117647059
i mean wwwhumanimalconnectioncom bad,0,5,0,48,3,0,0,8.6
driving in an hour,0,4,2,19,0,0,0,3.75
newmusictweet hey saw your tweets excellent stuff follow me so we can tweet,1,13,5,81,5,1,0,5.230769230769231
by the other hand the transformation project has been named availability project this week we engaged tech front with it team good,1,22,8,134,3,0,0,5.090909090909091
zedomax a usb host port on a cell useful i suppose tho battery life is going to suffer hook up a lots have usb out ports,1,30,9,138,7,1,0,3.6
was looking forward to a good ride today but i sliced my foot up surfing so i cant go,0,19,7,87,1,0,0,3.5789473684210527
trixstaaa httptwitpiccomckp yay hope you girlies are having fun tonight,1,11,2,82,7,1,0,6.454545454545454
want go play n the streetz some more but fell asleep on the couch legz cant move,0,21,8,92,6,0,0,3.380952380952381
saw the boy i like at my prom he didnt see me though or he did and was ignoring mebut he looked so cute i miss him,0,28,13,129,7,0,0,3.607142857142857
tinatwinkletoes yeah he did i just wish he didnt go the way he did,0,14,6,71,4,1,0,4.071428571428571
iamdiddy u always know the rt things to tweet thx my twitter friend,1,13,4,72,4,1,0,4.538461538461538
superlambanana ahh my parents dont anymore there still having after yrs,0,16,2,100,5,1,0,5.25
lewisholland i still definitely want to see haha,1,8,3,51,2,1,0,5.375
tonhiebear lets meet halfway i am not going all the way to to study human biology lolllll but we can hang out,1,23,11,125,4,1,0,4.434782608695652
tishh lmao i want to hear these stories ive heard some funny ones already i know wish i was there too,0,21,9,111,8,1,0,4.238095238095238
i hope our dvds show up in the mail today they dont have the option to overnight the,0,18,8,88,3,0,0,3.888888888888889
mynewusernamee cool you have the same name as sixtydays,1,9,5,61,3,2,0,5.777777777777778
,1,11,4,76,6,0,0,5.636363636363637
adityarao luckymuraru lendesk well common consensus that the same yet,1,12,4,95,9,3,0,6.916666666666667
im so mad at my mom for not letting me and amandabryant road trip to iowa in july to see varsityfc and vfactory,0,24,12,118,5,3,0,3.9166666666666665
milliontwits thank you so much,1,5,2,32,1,1,0,5.4
just caught for talking on the phone while diving js thank god he let me go boy i am good at acting nyeheh,1,24,9,125,14,0,0,4.208333333333333
my head still hurts damn stress,0,7,2,38,5,0,0,4.428571428571429
wardprod tudnm,1,3,0,28,2,1,0,8.333333333333334
ayamem tell me about it i never ever get allergies but today theyre in overdrive uuuuuugh,0,16,9,94,4,1,0,4.875
you are everything to me really im not the same without you,0,12,10,63,2,0,0,4.166666666666667
i love wasting time on ebay the art of shopping,1,10,2,53,4,0,0,4.2
jmregnier what you have a life come on,1,8,2,44,4,1,0,4.375
,1,12,4,81,8,0,0,5.75
claudinehid im so jealous i cant breathe chloe picmy heart might explode shes so cutesending my flying kisses for chloe,1,20,5,137,17,1,0,5.85
lilithhecate oh god there are probably not any worse ways to pass the time,0,14,0,77,2,1,0,4.5
pinkfate yeenich i am day i feel hungry,1,11,3,65,2,1,0,4.818181818181818
now playing,1,2,1,13,1,0,0,5.5
is it time for dinner yet i just wanna go home,0,11,6,48,1,0,0,3.3636363636363638
hey nefudadon yall are too much thank you for my happy birthday song haha nefudadon live gt httpustreamus,1,18,5,120,11,1,0,5.611111111111111
jordanknight call me keep me awake while i drive home please,1,12,5,70,5,1,0,4.833333333333333
quirt mtv i hardly watch it the show i utterly hate is my sweet th birthday rich brats,1,19,2,103,6,1,0,4.421052631578948
thoughts at least before i lose them,1,8,2,51,3,0,0,5.375
oooh the final in mins,1,6,2,27,1,0,0,3.5
i said i would,1,5,2,23,1,1,0,3.6
running thru the car wash we somehow wound up with gum all down the side,0,16,8,84,3,0,0,4.25
daniesq lol early day of visiting people ive got a of peeps at the i want to see before,1,22,8,116,5,1,0,4.2272727272727275
